"Notes"	"State"	"StateCode"	"Year"	"YearCode"	"Age"	"AgeCode"	Births	FPop	Rate
	"California"	"06"	"2008"	"2008"	"50 years and over"	"50+"	167	Not Available	Not Available
	"California"	"06"	"2009"	"2009"	"Under 15 years"	"15"	550	Not Available	Not Available
	"California"	"06"	"2009"	"2009"	"15-19 years"	"15-19"	47831	1371445	34.88
	"California"	"06"	"2009"	"2009"	"20-24 years"	"20-24"	114005	1303607	87.45
	"California"	"06"	"2009"	"2009"	"25-29 years"	"25-29"	141070	1336716	105.53
	"California"	"06"	"2009"	"2009"	"30-34 years"	"30-34"	129165	1249089	103.41
	"California"	"06"	"2009"	"2009"	"35-39 years"	"35-39"	74507	1300076	57.31
	"California"	"06"	"2009"	"2009"	"40-44 years"	"40-44"	18314	1290939	14.19
	"California"	"06"	"2009"	"2009"	"45-49 years"	"45-49"	1423	Not Available	Not Available
	"California"	"06"	"2009"	"2009"	"50 years and over"	"50+"	155	Not Available	Not Available
	"California"	"06"	"2010"	"2010"	"Under 15 years"	"15"	433	Not Available	Not Available
	"California"	"06"	"2010"	"2010"	"15-19 years"	"15-19"	43149	1368858	31.52
	"California"	"06"	"2010"	"2010"	"20-24 years"	"20-24"	107704	1325164	81.28
	"California"	"06"	"2010"	"2010"	"25-29 years"	"25-29"	136936	1335711	102.52
	"California"	"06"	"2010"	"2010"	"30-34 years"	"30-34"	128958	1269121	101.61
	"California"	"06"	"2010"	"2010"	"35-39 years"	"35-39"	73013	1282209	56.94
	"California"	"06"	"2010"	"2010"	"40-44 years"	"40-44"	18523	1295808	14.29
	"California"	"06"	"2010"	"2010"	"45-49 years"	"45-49"	1357	Not Available	Not Available
	"California"	"06"	"2010"	"2010"	"50 years and over"	"50+"	125	Not Available	Not Available
	"California"	"06"	"2011"	"2011"	"Under 15 years"	"15"	426	Not Available	Not Available
	"California"	"06"	"2011"	"2011"	"15-19 years"	"15-19"	38303	1333782	28.72
	"California"	"06"	"2011"	"2011"	"20-24 years"	"20-24"	103009	1375323	74.90
	"California"	"06"	"2011"	"2011"	"25-29 years"	"25-29"	134322	1341880	100.10
	"California"	"06"	"2011"	"2011"	"30-34 years"	"30-34"	132435	1296888	102.12
	"California"	"06"	"2011"	"2011"	"35-39 years"	"35-39"	73024	1254773	58.20
	"California"	"06"	"2011"	"2011"	"40-44 years"	"40-44"	19056	1314290	14.50
	"California"	"06"	"2011"	"2011"	"45-49 years"	"45-49"	1392	Not Available	Not Available
	"California"	"06"	"2011"	"2011"	"50 years and over"	"50+"	153	Not Available	Not Available
	"California"	"06"	"2012"	"2012"	"Under 15 years"	"15"	359	Not Available	Not Available
	"California"	"06"	"2012"	"2012"	"15-19 years"	"15-19"	34890	1316658	26.50
	"California"	"06"	"2012"	"2012"	"20-24 years"	"20-24"	101061	1407397	71.81
	"California"	"06"	"2012"	"2012"	"25-29 years"	"25-29"	133812	1345492	99.45
	"California"	"06"	"2012"	"2012"	"30-34 years"	"30-34"	137182	1321501	103.81
	"California"	"06"	"2012"	"2012"	"35-39 years"	"35-39"	75457	1250927	60.32
	"California"	"06"	"2012"	"2012"	"40-44 years"	"40-44"	19342	1317621	14.68
	"California"	"06"	"2012"	"2012"	"45-49 years"	"45-49"	1490	Not Available	Not Available
	"California"	"06"	"2012"	"2012"	"50 years and over"	"50+"	162	Not Available	Not Available
	"California"	"06"	"2013"	"2013"	"Under 15 years"	"15"	314	Not Available	Not Available
	"California"	"06"	"2013"	"2013"	"15-19 years"	"15-19"	30505	1293600	23.58
	"California"	"06"	"2013"	"2013"	"20-24 years"	"20-24"	96741	1411162	68.55
	"California"	"06"	"2013"	"2013"	"25-29 years"	"25-29"	130234	1368015	95.20
	"California"	"06"	"2013"	"2013"	"30-34 years"	"30-34"	139207	1346427	103.39
	"California"	"06"	"2013"	"2013"	"35-39 years"	"35-39"	76715	1253558	61.20
	"California"	"06"	"2013"	"2013"	"40-44 years"	"40-44"	19284	1310093	14.72
	"California"	"06"	"2013"	"2013"	"45-49 years"	"45-49"	1500	Not Available	Not Available
	"California"	"06"	"2013"	"2013"	"50 years and over"	"50+"	205	Not Available	Not Available
	"California"	"06"	"2014"	"2014"	"Under 15 years"	"15"	228	Not Available	Not Available
	"California"	"06"	"2014"	"2014"	"15-19 years"	"15-19"	27025	1279437	21.12
	"California"	"06"	"2014"	"2014"	"20-24 years"	"20-24"	94479	1414529	66.79
	"California"	"06"	"2014"	"2014"	"25-29 years"	"25-29"	132634	1411909	93.94
	"California"	"06"	"2014"	"2014"	"30-34 years"	"30-34"	145837	1374548	106.10
	"California"	"06"	"2014"	"2014"	"35-39 years"	"35-39"	81301	1275082	63.76
	"California"	"06"	"2014"	"2014"	"40-44 years"	"40-44"	19650	1305974	15.05
	"California"	"06"	"2014"	"2014"	"45-49 years"	"45-49"	1519	Not Available	Not Available
	"California"	"06"	"2014"	"2014"	"50 years and over"	"50+"	206	Not Available	Not Available
	"California"	"06"	"2015"	"2015"	"Under 15 years"	"15"	220	Not Available	Not Available
	"California"	"06"	"2015"	"2015"	"15-19 years"	"15-19"	24175	1269708	19.04
	"California"	"06"	"2015"	"2015"	"20-24 years"	"20-24"	88516	1390349	63.66
	"California"	"06"	"2015"	"2015"	"25-29 years"	"25-29"	129918	1453595	89.38
	"California"	"06"	"2015"	"2015"	"30-34 years"	"30-34"	145306	1386471	104.80
	"California"	"06"	"2015"	"2015"	"35-39 years"	"35-39"	81938	1296373	63.21
	"California"	"06"	"2015"	"2015"	"40-44 years"	"40-44"	19820	1288116	15.39
	"California"	"06"	"2015"	"2015"	"45-49 years"	"45-49"	1640	Not Available	Not Available
	"California"	"06"	"2015"	"2015"	"50 years and over"	"50+"	215	Not Available	Not Available
	"Colorado"	"08"	"2007"	"2007"	"Under 15 years"	"15"	98	Not Available	Not Available
	"Colorado"	"08"	"2007"	"2007"	"15-19 years"	"15-19"	6737	162136	41.55
	"Colorado"	"08"	"2007"	"2007"	"20-24 years"	"20-24"	16342	163106	100.19
	"Colorado"	"08"	"2007"	"2007"	"25-29 years"	"25-29"	19687	170782	115.28
	"Colorado"	"08"	"2007"	"2007"	"30-34 years"	"30-34"	16748	162083	103.33
	"Colorado"	"08"	"2007"	"2007"	"35-39 years"	"35-39"	9238	172512	53.55
	"Colorado"	"08"	"2007"	"2007"	"40-44 years"	"40-44"	1822	174065	10.47
	"Colorado"	"08"	"2007"	"2007"	"45-49 years"	"45-49"	125	Not Available	Not Available
	"Colorado"	"08"	"2007"	"2007"	"50 years and over"	"50+"	12	Not Available	Not Available
	"Colorado"	"08"	"2008"	"2008"	"Under 15 years"	"15"	84	Not Available	Not Available
	"Colorado"	"08"	"2008"	"2008"	"15-19 years"	"15-19"	6638	163932	40.49
	"Colorado"	"08"	"2008"	"2008"	"20-24 years"	"20-24"	15966	163995	97.36
	"Colorado"	"08"	"2008"	"2008"	"25-29 years"	"25-29"	19513	175208	111.37
	"Colorado"	"08"	"2008"	"2008"	"30-34 years"	"30-34"	16939	165195	102.54
	"Colorado"	"08"	"2008"	"2008"	"35-39 years"	"35-39"	8953	174073	51.43
	"Colorado"	"08"	"2008"	"2008"	"40-44 years"	"40-44"	1824	170563	10.69
	"Colorado"	"08"	"2008"	"2008"	"45-49 years"	"45-49"	113	Not Available	Not Available
	"Colorado"	"08"	"2009"	"2009"	"Under 15 years"	"15"	71	Not Available	Not Available
	"Colorado"	"08"	"2009"	"2009"	"15-19 years"	"15-19"	6203	164549	37.70
	"Colorado"	"08"	"2009"	"2009"	"20-24 years"	"20-24"	15270	165458	92.29
	"Colorado"	"08"	"2009"	"2009"	"25-29 years"	"25-29"	19115	179263	106.63
	"Colorado"	"08"	"2009"	"2009"	"30-34 years"	"30-34"	17035	168934	100.84
	"Colorado"	"08"	"2009"	"2009"	"35-39 years"	"35-39"	8888	173178	51.32
	"Colorado"	"08"	"2009"	"2009"	"40-44 years"	"40-44"	1904	169243	11.25
	"Colorado"	"08"	"2009"	"2009"	"45-49 years"	"45-49"	133	Not Available	Not Available
	"Colorado"	"08"	"2010"	"2010"	"Under 15 years"	"15"	57	Not Available	Not Available
	"Colorado"	"08"	"2010"	"2010"	"15-19 years"	"15-19"	5474	163745	33.43
	"Colorado"	"08"	"2010"	"2010"	"20-24 years"	"20-24"	14394	166850	86.27
	"Colorado"	"08"	"2010"	"2010"	"25-29 years"	"25-29"	18592	180452	103.03
	"Colorado"	"08"	"2010"	"2010"	"30-34 years"	"30-34"	17100	172502	99.13
	"Colorado"	"08"	"2010"	"2010"	"35-39 years"	"35-39"	8673	171255	50.64
	"Colorado"	"08"	"2010"	"2010"	"40-44 years"	"40-44"	1932	170281	11.35
	"Colorado"	"08"	"2010"	"2010"	"45-49 years"	"45-49"	123	Not Available	Not Available
	"Colorado"	"08"	"2010"	"2010"	"50 years and over"	"50+"	10	Not Available	Not Available
	"Colorado"	"08"	"2011"	"2011"	"Under 15 years"	"15"	67	Not Available	Not Available
	"Colorado"	"08"	"2011"	"2011"	"15-19 years"	"15-19"	4734	163799	28.90
	"Colorado"	"08"	"2011"	"2011"	"20-24 years"	"20-24"	13517	171810	78.67
	"Colorado"	"08"	"2011"	"2011"	"25-29 years"	"25-29"	18313	182829	100.16
	"Colorado"	"08"	"2011"	"2011"	"30-34 years"	"30-34"	17797	178398	99.76
	"Colorado"	"08"	"2011"	"2011"	"35-39 years"	"35-39"	8510	167595	50.78
	"Colorado"	"08"	"2011"	"2011"	"40-44 years"	"40-44"	1973	173886	11.35
	"Colorado"	"08"	"2011"	"2011"	"45-49 years"	"45-49"	135	Not Available	Not Available
	"Colorado"	"08"	"2012"	"2012"	"Under 15 years"	"15"	30	Not Available	Not Available
	"Colorado"	"08"	"2012"	"2012"	"15-19 years"	"15-19"	4154	163502	25.41
	"Colorado"	"08"	"2012"	"2012"	"20-24 years"	"20-24"	13339	174836	76.29
	"Colorado"	"08"	"2012"	"2012"	"25-29 years"	"25-29"	18585	184262	100.86
	"Colorado"	"08"	"2012"	"2012"	"30-34 years"	"30-34"	18179	183544	99.04
	"Colorado"	"08"	"2012"	"2012"	"35-39 years"	"35-39"	8809	168180	52.38
	"Colorado"	"08"	"2012"	"2012"	"40-44 years"	"40-44"	1941	176292	11.01
	"Colorado"	"08"	"2012"	"2012"	"45-49 years"	"45-49"	138	Not Available	Not Available
	"Colorado"	"08"	"2012"	"2012"	"50 years and over"	"50+"	12	Not Available	Not Available
	"Colorado"	"08"	"2013"	"2013"	"Under 15 years"	"15"	30	Not Available	Not Available
	"Colorado"	"08"	"2013"	"2013"	"15-19 years"	"15-19"	3834	163751	23.41
	"Colorado"	"08"	"2013"	"2013"	"20-24 years"	"20-24"	12905	178961	72.11
	"Colorado"	"08"	"2013"	"2013"	"25-29 years"	"25-29"	18454	187341	98.50
	"Colorado"	"08"	"2013"	"2013"	"30-34 years"	"30-34"	18660	188049	99.23
	"Colorado"	"08"	"2013"	"2013"	"35-39 years"	"35-39"	9105	170993	53.25
	"Colorado"	"08"	"2013"	"2013"	"40-44 years"	"40-44"	1900	176682	10.75
	"Colorado"	"08"	"2013"	"2013"	"45-49 years"	"45-49"	109	Not Available	Not Available
	"Colorado"	"08"	"2013"	"2013"	"50 years and over"	"50+"	10	Not Available	Not Available
	"Colorado"	"08"	"2014"	"2014"	"Under 15 years"	"15"	28	Not Available	Not Available
	"Colorado"	"08"	"2014"	"2014"	"15-19 years"	"15-19"	3377	166099	20.33
	"Colorado"	"08"	"2014"	"2014"	"20-24 years"	"20-24"	13118	182387	71.92
	"Colorado"	"08"	"2014"	"2014"	"25-29 years"	"25-29"	18652	192317	96.99
	"Colorado"	"08"	"2014"	"2014"	"30-34 years"	"30-34"	19160	192098	99.74
	"Colorado"	"08"	"2014"	"2014"	"35-39 years"	"35-39"	9332	175877	53.06
	"Colorado"	"08"	"2014"	"2014"	"40-44 years"	"40-44"	2021	175845	11.49
	"Colorado"	"08"	"2014"	"2014"	"45-49 years"	"45-49"	135	Not Available	Not Available
	"Colorado"	"08"	"2015"	"2015"	"Under 15 years"	"15"	29	Not Available	Not Available
	"Colorado"	"08"	"2015"	"2015"	"15-19 years"	"15-19"	3270	169119	19.34
	"Colorado"	"08"	"2015"	"2015"	"20-24 years"	"20-24"	12639	184932	68.34
	"Colorado"	"08"	"2015"	"2015"	"25-29 years"	"25-29"	18699	198919	94.00
	"Colorado"	"08"	"2015"	"2015"	"30-34 years"	"30-34"	19854	196750	100.91
	"Colorado"	"08"	"2015"	"2015"	"35-39 years"	"35-39"	9977	182091	54.79
	"Colorado"	"08"	"2015"	"2015"	"40-44 years"	"40-44"	1973	174723	11.29
	"Colorado"	"08"	"2015"	"2015"	"45-49 years"	"45-49"	129	Not Available	Not Available
	"Colorado"	"08"	"2015"	"2015"	"50 years and over"	"50+"	11	Not Available	Not Available
	"Connecticut"	"09"	"2007"	"2007"	"Under 15 years"	"15"	33	Not Available	Not Available
	"Connecticut"	"09"	"2007"	"2007"	"15-19 years"	"15-19"	2837	123092	23.05
	"Connecticut"	"09"	"2007"	"2007"	"20-24 years"	"20-24"	7244	105977	68.35
	"Connecticut"	"09"	"2007"	"2007"	"25-29 years"	"25-29"	10505	98955	106.16
	"Connecticut"	"09"	"2007"	"2007"	"30-34 years"	"30-34"	11694	103125	113.40
	"Connecticut"	"09"	"2007"	"2007"	"35-39 years"	"35-39"	7585	126823	59.81
	"Connecticut"	"09"	"2007"	"2007"	"40-44 years"	"40-44"	1636	143615	11.39
	"Connecticut"	"09"	"2007"	"2007"	"45-49 years"	"45-49"	108	Not Available	Not Available
	"Connecticut"	"09"	"2007"	"2007"	"50 years and over"	"50+"	18	Not Available	Not Available
	"Connecticut"	"09"	"2008"	"2008"	"Under 15 years"	"15"	26	Not Available	Not Available
	"Connecticut"	"09"	"2008"	"2008"	"15-19 years"	"15-19"	2789	123448	22.59
	"Connecticut"	"09"	"2008"	"2008"	"20-24 years"	"20-24"	7124	106735	66.74
	"Connecticut"	"09"	"2008"	"2008"	"25-29 years"	"25-29"	10293	102903	100.03
	"Connecticut"	"09"	"2008"	"2008"	"30-34 years"	"30-34"	11444	102502	111.65
	"Connecticut"	"09"	"2008"	"2008"	"35-39 years"	"35-39"	6987	123181	56.72
	"Connecticut"	"09"	"2008"	"2008"	"40-44 years"	"40-44"	1644	140426	11.71
	"Connecticut"	"09"	"2008"	"2008"	"45-49 years"	"45-49"	85	Not Available	Not Available
	"Connecticut"	"09"	"2009"	"2009"	"Under 15 years"	"15"	21	Not Available	Not Available
	"Connecticut"	"09"	"2009"	"2009"	"15-19 years"	"15-19"	2605	123044	21.17
	"Connecticut"	"09"	"2009"	"2009"	"20-24 years"	"20-24"	6837	109419	62.48
	"Connecticut"	"09"	"2009"	"2009"	"25-29 years"	"25-29"	9892	104038	95.08
	"Connecticut"	"09"	"2009"	"2009"	"30-34 years"	"30-34"	11189	103752	107.84
	"Connecticut"	"09"	"2009"	"2009"	"35-39 years"	"35-39"	6548	118112	55.44
	"Connecticut"	"09"	"2009"	"2009"	"40-44 years"	"40-44"	1653	136565	12.10
	"Connecticut"	"09"	"2009"	"2009"	"45-49 years"	"45-49"	140	Not Available	Not Available
	"Connecticut"	"09"	"2009"	"2009"	"50 years and over"	"50+"	11	Not Available	Not Available
	"Connecticut"	"09"	"2010"	"2010"	"Under 15 years"	"15"	20	Not Available	Not Available
	"Connecticut"	"09"	"2010"	"2010"	"15-19 years"	"15-19"	2274	121885	18.66
	"Connecticut"	"09"	"2010"	"2010"	"20-24 years"	"20-24"	6455	110781	58.27
	"Connecticut"	"09"	"2010"	"2010"	"25-29 years"	"25-29"	9517	106159	89.65
	"Connecticut"	"09"	"2010"	"2010"	"30-34 years"	"30-34"	11405	104194	109.46
	"Connecticut"	"09"	"2010"	"2010"	"35-39 years"	"35-39"	6338	113764	55.71
	"Connecticut"	"09"	"2010"	"2010"	"40-44 years"	"40-44"	1569	134482	11.67
	"Connecticut"	"09"	"2010"	"2010"	"45-49 years"	"45-49"	122	Not Available	Not Available
	"Connecticut"	"09"	"2011"	"2011"	"Under 15 years"	"15"	24	Not Available	Not Available
	"Connecticut"	"09"	"2011"	"2011"	"15-19 years"	"15-19"	2020	123249	16.39
	"Connecticut"	"09"	"2011"	"2011"	"20-24 years"	"20-24"	6356	109969	57.80
	"Connecticut"	"09"	"2011"	"2011"	"25-29 years"	"25-29"	9747	107509	90.66
	"Connecticut"	"09"	"2011"	"2011"	"30-34 years"	"30-34"	11552	105870	109.11
	"Connecticut"	"09"	"2011"	"2011"	"35-39 years"	"35-39"	5938	107960	55.00
	"Connecticut"	"09"	"2011"	"2011"	"40-44 years"	"40-44"	1533	132083	11.61
	"Connecticut"	"09"	"2011"	"2011"	"45-49 years"	"45-49"	107	Not Available	Not Available
	"Connecticut"	"09"	"2012"	"2012"	"Under 15 years"	"15"	21	Not Available	Not Available
	"Connecticut"	"09"	"2012"	"2012"	"15-19 years"	"15-19"	1889	124986	15.11
	"Connecticut"	"09"	"2012"	"2012"	"20-24 years"	"20-24"	6101	110187	55.37
	"Connecticut"	"09"	"2012"	"2012"	"25-29 years"	"25-29"	9488	108559	87.40
	"Connecticut"	"09"	"2012"	"2012"	"30-34 years"	"30-34"	11506	108167	106.37
	"Connecticut"	"09"	"2012"	"2012"	"35-39 years"	"35-39"	5948	105998	56.11
	"Connecticut"	"09"	"2012"	"2012"	"40-44 years"	"40-44"	1475	128768	11.45
	"Connecticut"	"09"	"2012"	"2012"	"45-49 years"	"45-49"	106	Not Available	Not Available
	"Connecticut"	"09"	"2013"	"2013"	"Under 15 years"	"15"	19	Not Available	Not Available
	"Connecticut"	"09"	"2013"	"2013"	"15-19 years"	"15-19"	1606	124102	12.94
	"Connecticut"	"09"	"2013"	"2013"	"20-24 years"	"20-24"	5934	113326	52.36
	"Connecticut"	"09"	"2013"	"2013"	"25-29 years"	"25-29"	9343	108982	85.73
	"Connecticut"	"09"	"2013"	"2013"	"30-34 years"	"30-34"	11687	109822	106.42
	"Connecticut"	"09"	"2013"	"2013"	"35-39 years"	"35-39"	5940	105086	56.53
	"Connecticut"	"09"	"2013"	"2013"	"40-44 years"	"40-44"	1419	123677	11.47
	"Connecticut"	"09"	"2013"	"2013"	"45-49 years"	"45-49"	125	Not Available	Not Available
	"Connecticut"	"09"	"2013"	"2013"	"50 years and over"	"50+"	12	Not Available	Not Available
	"Connecticut"	"09"	"2014"	"2014"	"Under 15 years"	"15"	14	Not Available	Not Available
	"Connecticut"	"09"	"2014"	"2014"	"15-19 years"	"15-19"	1420	123357	11.51
	"Connecticut"	"09"	"2014"	"2014"	"20-24 years"	"20-24"	5541	117108	47.32
	"Connecticut"	"09"	"2014"	"2014"	"25-29 years"	"25-29"	9581	108561	88.25
	"Connecticut"	"09"	"2014"	"2014"	"30-34 years"	"30-34"	11985	110542	108.42
	"Connecticut"	"09"	"2014"	"2014"	"35-39 years"	"35-39"	6204	106157	58.44
	"Connecticut"	"09"	"2014"	"2014"	"40-44 years"	"40-44"	1408	118433	11.89
	"Connecticut"	"09"	"2014"	"2014"	"45-49 years"	"45-49"	114	Not Available	Not Available
	"Connecticut"	"09"	"2014"	"2014"	"50 years and over"	"50+"	18	Not Available	Not Available
	"Connecticut"	"09"	"2015"	"2015"	"Under 15 years"	"15"	10	Not Available	Not Available
	"Connecticut"	"09"	"2015"	"2015"	"15-19 years"	"15-19"	1241	122510	10.13
	"Connecticut"	"09"	"2015"	"2015"	"20-24 years"	"20-24"	5180	119265	43.43
	"Connecticut"	"09"	"2015"	"2015"	"25-29 years"	"25-29"	9383	107805	87.04
	"Connecticut"	"09"	"2015"	"2015"	"30-34 years"	"30-34"	12120	110649	109.54
	"Connecticut"	"09"	"2015"	"2015"	"35-39 years"	"35-39"	6326	107557	58.82
	"Connecticut"	"09"	"2015"	"2015"	"40-44 years"	"40-44"	1359	112843	12.04
	"Connecticut"	"09"	"2015"	"2015"	"45-49 years"	"45-49"	109	Not Available	Not Available
	"Connecticut"	"09"	"2015"	"2015"	"50 years and over"	"50+"	18	Not Available	Not Available
	"Delaware"	"10"	"2007"	"2007"	"Under 15 years"	"15"	17	Not Available	Not Available
	"Delaware"	"10"	"2007"	"2007"	"15-19 years"	"15-19"	1244	31719	39.22
	"Delaware"	"10"	"2007"	"2007"	"20-24 years"	"20-24"	3119	29638	105.24
	"Delaware"	"10"	"2007"	"2007"	"25-29 years"	"25-29"	3346	29625	112.95
	"Delaware"	"10"	"2007"	"2007"	"30-34 years"	"30-34"	2778	25760	107.84
	"Delaware"	"10"	"2007"	"2007"	"35-39 years"	"35-39"	1364	29927	45.58
	"Delaware"	"10"	"2007"	"2007"	"40-44 years"	"40-44"	291	33110	8.79
	"Delaware"	"10"	"2007"	"2007"	"45-49 years"	"45-49"	11	Not Available	Not Available
	"Delaware"	"10"	"2008"	"2008"	"Under 15 years"	"15"	23	Not Available	Not Available
	"Delaware"	"10"	"2008"	"2008"	"15-19 years"	"15-19"	1237	32277	38.32
	"Delaware"	"10"	"2008"	"2008"	"20-24 years"	"20-24"	3011	30126	99.95
	"Delaware"	"10"	"2008"	"2008"	"25-29 years"	"25-29"	3500	29408	119.02
	"Delaware"	"10"	"2008"	"2008"	"30-34 years"	"30-34"	2647	26292	100.68
	"Delaware"	"10"	"2008"	"2008"	"35-39 years"	"35-39"	1390	29364	47.34
	"Delaware"	"10"	"2008"	"2008"	"40-44 years"	"40-44"	264	32519	8.12
	"Delaware"	"10"	"2008"	"2008"	"45-49 years"	"45-49"	16	Not Available	Not Available
	"Delaware"	"10"	"2009"	"2009"	"Under 15 years"	"15"	18	Not Available	Not Available
	"Delaware"	"10"	"2009"	"2009"	"15-19 years"	"15-19"	1081	32283	33.49
	"Delaware"	"10"	"2009"	"2009"	"20-24 years"	"20-24"	2867	30689	93.42
	"Delaware"	"10"	"2009"	"2009"	"25-29 years"	"25-29"	3328	28823	115.46
	"Delaware"	"10"	"2009"	"2009"	"30-34 years"	"30-34"	2674	27255	98.11
	"Delaware"	"10"	"2009"	"2009"	"35-39 years"	"35-39"	1284	28938	44.37
	"Delaware"	"10"	"2009"	"2009"	"40-44 years"	"40-44"	279	31622	8.82
	"Delaware"	"10"	"2009"	"2009"	"45-49 years"	"45-49"	24	Not Available	Not Available
	"Delaware"	"10"	"2010"	"2010"	"Under 15 years"	"15"	16	Not Available	Not Available
	"Delaware"	"10"	"2010"	"2010"	"15-19 years"	"15-19"	974	31931	30.50
	"Delaware"	"10"	"2010"	"2010"	"20-24 years"	"20-24"	2725	31374	86.86
	"Delaware"	"10"	"2010"	"2010"	"25-29 years"	"25-29"	3313	28884	114.70
	"Delaware"	"10"	"2010"	"2010"	"30-34 years"	"30-34"	2742	27405	100.05
	"Delaware"	"10"	"2010"	"2010"	"35-39 years"	"35-39"	1297	28270	45.88
	"Delaware"	"10"	"2010"	"2010"	"40-44 years"	"40-44"	271	31368	8.64
	"Delaware"	"10"	"2010"	"2010"	"45-49 years"	"45-49"	24	Not Available	Not Available
	"Delaware"	"10"	"2011"	"2011"	"Under 15 years"	"15"	13	Not Available	Not Available
	"Delaware"	"10"	"2011"	"2011"	"15-19 years"	"15-19"	900	30666	29.35
	"Delaware"	"10"	"2011"	"2011"	"20-24 years"	"20-24"	2654	32377	81.97
	"Delaware"	"10"	"2011"	"2011"	"25-29 years"	"25-29"	3300	29137	113.26
	"Delaware"	"10"	"2011"	"2011"	"30-34 years"	"30-34"	2794	28379	98.45
	"Delaware"	"10"	"2011"	"2011"	"35-39 years"	"35-39"	1304	27153	48.02
	"Delaware"	"10"	"2011"	"2011"	"40-44 years"	"40-44"	279	31189	8.95
	"Delaware"	"10"	"2011"	"2011"	"45-49 years"	"45-49"	12	Not Available	Not Available
	"Delaware"	"10"	"2012"	"2012"	"Under 15 years"	"15"	12	Not Available	Not Available
	"Delaware"	"10"	"2012"	"2012"	"15-19 years"	"15-19"	761	30390	25.04
	"Delaware"	"10"	"2012"	"2012"	"20-24 years"	"20-24"	2548	33451	76.17
	"Delaware"	"10"	"2012"	"2012"	"25-29 years"	"25-29"	3162	29237	108.15
	"Delaware"	"10"	"2012"	"2012"	"30-34 years"	"30-34"	2953	29118	101.41
	"Delaware"	"10"	"2012"	"2012"	"35-39 years"	"35-39"	1291	26750	48.26
	"Delaware"	"10"	"2012"	"2012"	"40-44 years"	"40-44"	282	30596	9.22
	"Delaware"	"10"	"2012"	"2012"	"45-49 years"	"45-49"	11	Not Available	Not Available
	"Delaware"	"10"	"2013"	"2013"	"15-19 years"	"15-19"	728	29521	24.66
	"Delaware"	"10"	"2013"	"2013"	"20-24 years"	"20-24"	2436	32742	74.40
	"Delaware"	"10"	"2013"	"2013"	"25-29 years"	"25-29"	3148	30812	102.17
	"Delaware"	"10"	"2013"	"2013"	"30-34 years"	"30-34"	2993	29567	101.23
	"Delaware"	"10"	"2013"	"2013"	"35-39 years"	"35-39"	1222	26966	45.32
	"Delaware"	"10"	"2013"	"2013"	"40-44 years"	"40-44"	281	29914	9.39
	"Delaware"	"10"	"2013"	"2013"	"45-49 years"	"45-49"	16	Not Available	Not Available
	"Delaware"	"10"	"2014"	"2014"	"Under 15 years"	"15"	11	Not Available	Not Available
	"Delaware"	"10"	"2014"	"2014"	"15-19 years"	"15-19"	616	29783	20.68
	"Delaware"	"10"	"2014"	"2014"	"20-24 years"	"20-24"	2312	31452	73.51
	"Delaware"	"10"	"2014"	"2014"	"25-29 years"	"25-29"	3304	32559	101.48
	"Delaware"	"10"	"2014"	"2014"	"30-34 years"	"30-34"	3089	29969	103.07
	"Delaware"	"10"	"2014"	"2014"	"35-39 years"	"35-39"	1308	27418	47.71
	"Delaware"	"10"	"2014"	"2014"	"40-44 years"	"40-44"	313	29219	10.71
	"Delaware"	"10"	"2014"	"2014"	"45-49 years"	"45-49"	18	Not Available	Not Available
	"Delaware"	"10"	"2015"	"2015"	"Under 15 years"	"15"	13	Not Available	Not Available
	"Delaware"	"10"	"2015"	"2015"	"15-19 years"	"15-19"	540	29865	18.08
	"Delaware"	"10"	"2015"	"2015"	"20-24 years"	"20-24"	2287	30737	74.41
	"Delaware"	"10"	"2015"	"2015"	"25-29 years"	"25-29"	3326	33512	99.25
	"Delaware"	"10"	"2015"	"2015"	"30-34 years"	"30-34"	3203	29960	106.91
	"Delaware"	"10"	"2015"	"2015"	"35-39 years"	"35-39"	1495	28277	52.87
	"Delaware"	"10"	"2015"	"2015"	"40-44 years"	"40-44"	276	28461	9.70
	"Delaware"	"10"	"2015"	"2015"	"45-49 years"	"45-49"	24	Not Available	Not Available
	"District of Columbia"	"11"	"2007"	"2007"	"Under 15 years"	"15"	21	Not Available	Not Available
	"District of Columbia"	"11"	"2007"	"2007"	"15-19 years"	"15-19"	1053	20879	50.43
